x_pos y_pos RA DEC amp e_amp VLSR e_VLSR vel_disp e_vel_disp int_tot e_int_tot rms pvalue aicc rchi2 ncomps ncomp_wmedian ncomp_jumps flag_blended flag_neg_res_peak flag_broad flag_centroid
0 12 162.2589 -26.8086 1.6716 0.1123 -20.4704 0.0528 1.2542 0.0739 5.2554 0.6835 0.0561 0.0327 -1207.2328 1.1908 9 10 0 1 0 0 0
0 12 162.2589 -26.8086 1.8648 0.4106 0.0431 0.2234 1.7216 0.1808 8.0475 2.8035 0.0561 0.0327 -1207.2328 1.1908 9 10 0 0 0 0 0
0 12 162.2589 -26.8086 0.5249 0.0925 -9.1882 0.1138 0.5962 0.1168 0.7845 0.3191 0.0561 0.0327 -1207.2328 1.1908 9 10 0 0 0 0 0
0 12 162.2589 -26.8086 0.2199 0.0225 3.9447 2.4993 34.4414 2.0014 18.9825 3.1564 0.0561 0.0327 -1207.2328 1.1908 9 10 0 1 0 1 0
1 12 162.1693 -26.8086 17.7652 0.8936 -5.1794 0.0308 1.3547 0.0286 60.3244 4.3708 0.0513 0.1600 -1194.8378 1.4742 10 9 2 0 0 0 2
1 12 162.1693 -26.8086 2.0670 1.6382 -20.3128 0.3017 1.9560 0.3993 10.1345 11.7404 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
1 12 162.1693 -26.8086 5.1377 0.0486 -11.7541 0.1190 10.8098 0.0759 139.2121 2.3050 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
1 12 162.1693 -26.8086 0.5776 0.0145 173.0423 0.2776 9.5750 0.2776 13.8624 0.7599 0.0513 0.1600 -1194.8378 1.4742 10 9 2 0 0 0 2
1 12 162.1693 -26.8086 0.2330 0.0168 6.7095 2.1883 37.5289 1.7017 21.9151 2.6429 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 1 1 2
1 12 162.1693 -26.8086 4.9132 0.2365 -8.1844 0.1582 1.7202 0.0877 21.1853 2.1515 0.0513 0.1600 -1194.8378 1.4742 10 9 2 0 0 0 2
1 12 162.1693 -26.8086 0.7269 0.2625 -2.3659 0.1005 0.6386 0.1340 1.1636 0.7524 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
1 12 162.1693 -26.8086 7.2685 0.3890 -1.8801 0.2362 2.3665 0.1087 43.1159 4.3937 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
1 12 162.1693 -26.8086 1.5040 1.0042 -23.2751 2.5783 2.8510 0.9560 10.7479 13.1868 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
1 12 162.1693 -26.8086 0.4515 0.1117 -20.3157 0.1106 0.5093 0.2431 0.5764 0.4858 0.0513 0.1600 -1194.8378 1.4742 10 9 2 1 0 0 2
2 12 162.0797 -26.8086 10.5860 0.1647 -5.3731 0.0101 1.1464 0.0135 30.4197 0.8363 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 0 0 1
2 12 162.0797 -26.8086 2.3148 0.0831 -21.8724 0.1050 3.4672 0.1034 20.1175 1.3443 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 0 0 1
2 12 162.0797 -26.8086 11.8029 0.1776 -4.5592 0.0505 3.3323 0.0501 98.5870 2.9882 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 0 0 1
2 12 162.0797 -26.8086 4.4774 0.3433 -11.6712 0.2260 11.2215 0.3329 125.9395 13.6802 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 0 0 1
2 12 162.0797 -26.8086 0.5378 0.0144 171.5533 0.2697 8.7025 0.2697 11.7325 0.6882 0.0496 0.0713 -1112.7551 1.4309 9 8 0 0 0 0 1
2 12 162.0797 -26.8086 0.7466 0.0804 -20.4486 0.0946 1.1837 0.1274 2.2153 0.5029 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 0 0 1
2 12 162.0797 -26.8086 0.7416 0.1863 -0.1343 0.1847 1.3631 0.2404 2.5340 1.1958 0.0496 0.0713 -1112.7551 1.4309 9 8 0 0 0 0 1
2 12 162.0797 -26.8086 0.3048 0.3248 -7.4795 7.8119 21.1878 8.7613 16.1883 31.0807 0.0496 0.0713 -1112.7551 1.4309 9 8 0 1 1 0 1
2 12 162.0797 -26.8086 0.1969 0.0480 40.0335 2.6980 12.3010 1.8290 6.0720 2.6032 0.0496 0.0713 -1112.7551 1.4309 9 8 0 0 0 0 1
3 12 161.9900 -26.8086 1.8266 0.1129 -22.2764 0.1719 3.4365 0.1344 15.7344 1.6258 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 13.9687 0.5268 -5.5765 0.0162 1.2348 0.0198 43.2345 2.3500 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 9.9084 0.2519 -3.3594 0.1448 2.8854 0.0745 71.6641 3.7196 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 0.3942 0.0153 170.8351 0.4107 9.1774 0.4107 9.0675 0.7730 0.0542 0.1263 -1143.3623 1.0861 8 8 0 0 0 0 1
3 12 161.9900 -26.8086 4.8902 0.0707 -11.6221 0.1085 11.7148 0.0742 143.5982 2.9977 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 0.6137 0.1071 -20.7721 0.1522 1.3486 0.2059 2.0747 0.7341 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 2.8333 0.2974 -8.6644 0.1679 1.8391 0.1273 13.0612 2.3703 0.0542 0.1263 -1143.3623 1.0861 8 8 0 1 0 0 1
3 12 161.9900 -26.8086 0.2612 0.0120 37.3069 1.0066 15.8923 1.1089 10.4065 1.2377 0.0542 0.1263 -1143.3623 1.0861 8 8 0 0 0 0 1
4 12 161.9004 -26.8086 11.1770 0.0944 -5.6762 0.0073 1.1724 0.0099 32.8466 0.5560 0.0554 0.0000 -1048.1001 1.7700 6 8 0 1 1 0 1
4 12 161.9004 -26.8086 1.9766 0.0396 -22.0370 0.0656 3.2034 0.0822 15.8718 0.7331 0.0554 0.0000 -1048.1001 1.7700 6 8 0 0 0 0 1
4 12 161.9004 -26.8086 11.5622 0.0909 -4.3153 0.0196 3.3171 0.0189 96.1355 1.3079 0.0554 0.0000 -1048.1001 1.7700 6 8 0 1 1 0 1
4 12 161.9004 -26.8086 4.6835 0.0432 -11.6845 0.1024 11.9190 0.0632 139.9260 2.0405 0.0554 0.0000 -1048.1001 1.7700 6 8 0 0 1 0 1
4 12 161.9004 -26.8086 0.2689 0.0132 37.6644 0.9785 15.1958 1.0801 10.2414 1.2664 0.0554 0.0000 -1048.1001 1.7700 6 8 0 0 0 0 1
4 12 161.9004 -26.8086 0.2254 0.0161 170.0820 0.7949 9.6574 0.7949 5.4556 0.8699 0.0554 0.0000 -1048.1001 1.7700 6 8 0 0 0 0 1
5 12 161.8108 -26.8086 14.2815 1.8512 -5.9599 0.1195 1.1746 0.0475 42.0474 7.3719 0.0619 0.0862 -861.2963 1.2866 7 7 0 1 0 0 0
5 12 161.8108 -26.8086 2.1541 0.1789 -21.6743 0.1960 4.1234 0.2239 22.2643 3.1583 0.0619 0.0862 -861.2963 1.2866 7 7 0 0 0 0 0
5 12 161.8108 -26.8086 7.3211 0.4075 -5.0380 0.1717 3.9498 0.1680 72.4842 7.2880 0.0619 0.0862 -861.2963 1.2866 7 7 0 1 0 0 0
5 12 161.8108 -26.8086 3.8325 0.2799 -11.2661 0.1815 12.6449 0.2654 121.4735 11.6083 0.0619 0.0862 -861.2963 1.2866 7 7 0 1 0 0 0
5 12 161.8108 -26.8086 5.2298 1.4928 -3.8114 0.3258 1.2772 0.2822 16.7426 9.5343 0.0619 0.0862 -861.2963 1.2866 7 7 0 1 0 0 0
5 12 161.8108 -26.8086 2.1890 0.6439 -0.8160 0.6024 1.6824 0.3588 9.2314 5.2634 0.0619 0.0862 -861.2963 1.2866 7 7 0 0 0 0 0
5 12 161.8108 -26.8086 0.2938 0.0150 38.7234 0.8620 12.5711 0.9231 9.2574 1.1868 0.0619 0.0862 -861.2963 1.2866 7 7 0 0 0 0 0
6 12 161.7211 -26.8086 12.5181 2.4994 -6.1755 0.0758 1.1069 0.0445 34.7336 8.6105 0.0560 0.2640 -842.1476 1.4480 7 7 0 1 0 0 1
6 12 161.7211 -26.8086 1.7480 0.1201 -21.9296 0.1815 3.9569 0.2132 17.3371 2.1892 0.0560 0.2640 -842.1476 1.4480 7 7 0 0 0 0 1
6 12 161.7211 -26.8086 7.8713 0.5266 -4.4844 0.1287 3.8842 0.1467 76.6365 8.2153 0.0560 0.2640 -842.1476 1.4480 7 7 0 1 0 0 1
6 12 161.7211 -26.8086 6.2508 1.1443 -4.2005 0.5029 1.5065 0.2775 23.6041 9.4641 0.0560 0.2640 -842.1476 1.4480 7 7 0 1 0 0 1
6 12 161.7211 -26.8086 4.0763 0.1905 -11.5975 0.1619 12.3250 0.1668 125.9338 7.6693 0.0560 0.2640 -842.1476 1.4480 7 7 0 1 0 0 1
6 12 161.7211 -26.8086 0.8599 0.2902 -0.0349 0.3079 1.1922 0.2594 2.5698 1.6150 0.0560 0.2640 -842.1476 1.4480 7 7 0 0 0 0 1
6 12 161.7211 -26.8086 0.3141 0.0130 35.7883 0.9485 14.8703 1.0109 11.7078 1.3136 0.0560 0.2640 -842.1476 1.4480 7 7 0 0 0 0 1
7 12 161.6315 -26.8086 4.6418 1.1843 -4.3230 0.0822 0.8550 0.2718 9.9487 6.5082 0.0549 0.0740 -852.3193 1.3708 7 7 0 1 0 0 0
7 12 161.6315 -26.8086 1.4389 0.0483 -22.0883 0.1110 3.6049 0.1416 13.0019 0.9639 0.0549 0.0740 -852.3193 1.3708 7 7 0 0 0 0 0
7 12 161.6315 -26.8086 4.2844 0.0675 -11.9937 0.1405 12.1199 0.0827 130.1621 2.9535 0.0549 0.0740 -852.3193 1.3708 7 7 0 0 0 0 0
7 12 161.6315 -26.8086 0.3165 0.0118 35.4436 1.0503 16.9349 1.1121 13.4360 1.4183 0.0549 0.0740 -852.3193 1.3708 7 7 0 0 0 0 0
7 12 161.6315 -26.8086 14.7497 0.8761 -6.2123 0.1008 1.0741 0.0452 39.7132 4.1278 0.0549 0.0740 -852.3193 1.3708 7 7 0 1 0 0 0
7 12 161.6315 -26.8086 2.1582 1.1857 -2.9181 0.1259 0.5507 0.1115 2.9794 2.5716 0.0549 0.0740 -852.3193 1.3708 7 7 0 0 0 0 0
7 12 161.6315 -26.8086 8.9708 0.1296 -4.0949 0.0358 3.7121 0.0392 83.4717 2.0995 0.0549 0.0740 -852.3193 1.3708 7 7 0 1 0 0 0
8 12 161.5419 -26.8086 10.2396 0.9699 -5.4443 0.1987 1.5751 0.1218 40.4286 7.2507 0.0509 0.2487 -848.7502 1.4164 7 7 0 1 0 0 0
8 12 161.5419 -26.8086 1.4767 0.0510 -22.2509 0.1148 3.7607 0.1445 13.9198 1.0340 0.0509 0.2487 -848.7502 1.4164 7 7 0 0 0 0 0
8 12 161.5419 -26.8086 8.2703 0.2615 -3.9509 0.0554 3.7310 0.0555 77.3460 3.6334 0.0509 0.2487 -848.7502 1.4164 7 7 0 1 0 0 0
8 12 161.5419 -26.8086 0.2874 0.0109 33.8259 1.3480 18.1329 1.3518 13.0652 1.5058 0.0509 0.2487 -848.7502 1.4164 7 7 0 0 0 0 0
8 12 161.5419 -26.8086 4.2986 0.0726 -11.7430 0.1602 11.7502 0.0851 126.6085 3.0698 0.0509 0.2487 -848.7502 1.4164 7 7 0 0 0 0 0
8 12 161.5419 -26.8086 6.7839 1.3723 -6.4518 0.0494 0.8935 0.0455 15.1945 4.0030 0.0509 0.2487 -848.7502 1.4164 7 7 0 1 0 0 0
8 12 161.5419 -26.8086 1.3025 0.4482 -2.9678 0.1007 0.5419 0.2942 1.7692 1.8999 0.0509 0.2487 -848.7502 1.4164 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 0.7014 0.1548 -22.5433 0.2618 2.7852 0.3753 4.8965 1.8858 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 9.0269 1.0472 -4.3826 0.0760 3.8281 0.1785 86.6190 14.5564 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 14.1703 0.2540 -6.2306 0.0277 1.0816 0.0157 38.4189 1.2570 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 4.0993 0.2299 -17.6847 0.9852 8.0382 0.4986 82.5957 10.0435 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 0.3229 0.0189 8.2129 1.8187 31.1441 1.2033 25.2106 2.5064 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 1 0
9 12 161.4522 -26.8086 5.4678 0.3016 -3.9138 0.0768 1.1447 0.0535 15.6889 1.6386 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
9 12 161.4522 -26.8086 1.9943 1.0911 -0.9652 3.4251 6.4306 0.8882 32.1468 24.4576 0.0514 0.1394 -787.4176 1.5467 7 7 0 1 0 0 0
10 12 161.3626 -26.8086 12.6217 0.5660 -6.3270 0.0383 1.0453 0.0184 33.0711 2.0929 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
10 12 161.3626 -26.8086 0.7919 0.1341 -22.0074 0.2177 2.5104 0.2973 4.9831 1.5336 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
10 12 161.3626 -26.8086 0.3175 0.0290 3.4404 1.9645 28.3245 1.3702 22.5432 3.2478 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 1 2
10 12 161.3626 -26.8086 2.9512 0.9365 -3.2726 1.4640 6.8177 0.4133 50.4344 20.0329 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
10 12 161.3626 -26.8086 6.4738 0.4402 -4.1864 0.1190 1.3032 0.0766 21.1471 2.7655 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
10 12 161.3626 -26.8086 7.8265 0.6476 -4.3757 0.1023 3.7921 0.1836 74.3937 10.0553 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
10 12 161.3626 -26.8086 3.8656 0.3032 -18.5607 0.9156 7.6433 0.4416 74.0608 10.4232 0.0562 0.0343 -708.1597 1.2006 7 7 0 1 0 0 2
11 12 161.2730 -26.8086 7.4102 0.6433 -6.4386 0.0150 0.9349 0.0317 17.3648 2.1480 0.0580 0.4362 -775.6422 1.0781 6 7 0 1 0 0 0
11 12 161.2730 -26.8086 1.9440 0.0809 -21.7892 0.1231 3.8185 0.1468 18.6068 1.5193 0.0580 0.4362 -775.6422 1.0781 6 7 0 0 0 0 0
11 12 161.2730 -26.8086 3.9689 0.1304 -11.6722 0.1825 11.1758 0.1264 111.1838 4.9528 0.0580 0.4362 -775.6422 1.0781 6 7 0 1 0 0 0
11 12 161.2730 -26.8086 7.4996 0.1949 -4.2427 0.0643 4.1523 0.0681 78.0583 3.3417 0.0580 0.4362 -775.6422 1.0781 6 7 0 1 0 0 0
11 12 161.2730 -26.8086 9.1874 0.4575 -4.9257 0.1011 1.6459 0.0506 37.9030 3.1111 0.0580 0.4362 -775.6422 1.0781 6 7 0 1 0 0 0
11 12 161.2730 -26.8086 0.2086 0.0236 5.5314 2.8624 33.4087 2.0934 17.4700 3.1943 0.0580 0.4362 -775.6422 1.0781 6 7 0 1 0 1 0
12 12 161.1833 -26.8086 1.9499 0.2009 -21.5865 0.3049 4.3963 0.3809 21.4875 4.2679 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 3.8546 0.2716 -11.0737 0.2789 11.1367 0.2021 107.6039 9.6713 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 9.5596 0.5807 -5.0799 0.1266 1.5239 0.0520 36.5165 3.5387 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 0.4555 0.1624 -21.3762 0.2598 1.7375 0.4089 1.9841 1.3409 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 4.7496 0.7666 -6.5029 0.0432 0.8502 0.0537 10.1225 2.3759 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 0.3651 0.2693 -2.2755 0.4081 0.7872 0.3966 0.7204 1.1618 0.0581 0.1024 -725.6355 0.9069 8 7 0 0 0 0 2
12 12 161.1833 -26.8086 7.8246 0.2434 -4.4855 0.0797 4.0680 0.1001 79.7869 4.5055 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 0 2
12 12 161.1833 -26.8086 0.2742 0.0299 3.8844 2.3727 30.4305 1.6351 20.9148 3.5247 0.0581 0.1024 -725.6355 0.9069 8 7 0 1 0 1 2
13 12 161.0937 -26.8086 10.1018 0.4053 -5.0238 0.0743 1.5201 0.0491 38.4918 2.8374 0.0558 0.6040 -723.3098 1.0860 7 7 0 1 0 0 1
13 12 161.0937 -26.8086 2.3488 0.1061 -21.2093 0.1174 3.7396 0.1339 22.0177 1.8180 0.0558 0.6040 -723.3098 1.0860 7 7 0 0 1 0 1
13 12 161.0937 -26.8086 7.6096 0.2093 -4.6552 0.0633 4.0842 0.0996 77.9045 4.0954 0.0558 0.6040 -723.3098 1.0860 7 7 0 1 0 0 1
13 12 161.0937 -26.8086 4.0109 0.1809 -11.3977 0.1733 11.3496 0.1640 114.1061 6.8691 0.0558 0.6040 -723.3098 1.0860 7 7 0 1 1 0 1
13 12 161.0937 -26.8086 3.0190 0.5477 -6.5980 0.0352 0.8127 0.0618 6.1501 1.6680 0.0558 0.6040 -723.3098 1.0860 7 7 0 1 0 0 1
13 12 161.0937 -26.8086 0.3781 0.1121 -1.9240 0.1893 0.7058 0.2239 0.6689 0.4733 0.0558 0.6040 -723.3098 1.0860 7 7 0 0 0 0 1
13 12 161.0937 -26.8086 0.2187 0.0269 10.6375 4.1773 27.2199 2.0459 14.9203 3.0954 0.0558 0.6040 -723.3098 1.0860 7 7 0 1 0 1 1
14 12 161.0041 -26.8086 9.2052 0.6673 -5.0592 0.0770 1.4556 0.0734 33.5862 4.2510 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 2.7615 1.3990 -20.4742 0.2711 3.5636 0.4705 24.6672 17.4041 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 5.8948 0.5923 -4.6494 0.1429 3.0655 0.1895 45.2970 7.6330 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 1.3536 0.5273 -6.7175 0.0615 0.7233 0.1206 2.4541 1.5246 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 6.1507 0.6125 -6.4454 0.6635 6.7268 0.4172 103.7111 17.4010 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 1.5569 1.1625 -23.5108 5.1111 6.1449 1.4863 23.9811 28.0379 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 0 3
14 12 161.0041 -26.8086 0.6704 0.0917 -4.2267 1.2187 18.6971 0.8811 31.4178 5.9825 0.0529 0.2115 -618.3770 1.1036 7 6 0 1 0 1 3
15 12 160.9144 -26.8086 10.9990 0.1464 -4.9968 0.0080 1.5461 0.0142 42.6276 0.9642 0.0527 0.1472 -577.8708 1.6638 5 6 2 1 1 0 0
15 12 160.9144 -26.8086 2.6051 0.1820 -20.7382 0.1478 3.9582 0.1625 25.8469 2.9416 0.0527 0.1472 -577.8708 1.6638 5 6 2 0 0 0 0
15 12 160.9144 -26.8086 7.9926 0.1893 -5.1453 0.0654 4.2279 0.1036 84.7034 4.1306 0.0527 0.1472 -577.8708 1.6638 5 6 2 1 1 0 0
15 12 160.9144 -26.8086 3.4392 0.2730 -10.9355 0.2064 12.0098 0.3970 103.5355 11.9115 0.0527 0.1472 -577.8708 1.6638 5 6 2 1 1 0 0
15 12 160.9144 -26.8086 0.1167 0.0345 19.1996 16.8809 24.0034 8.9498 7.0191 5.4684 0.0527 0.1472 -577.8708 1.6638 5 6 2 0 1 0 0
16 12 160.8248 -26.8086 8.0529 1.0815 -4.9954 0.0472 1.6120 0.0769 32.5390 6.1313 0.0557 0.1151 -694.7124 1.2374 6 5 1 1 0 0 1
16 12 160.8248 -26.8086 3.2793 0.3457 -10.4474 0.2738 12.7376 0.4426 104.7035 15.0606 0.0557 0.1151 -694.7124 1.2374 6 5 1 1 0 0 1
16 12 160.8248 -26.8086 0.1597 0.0158 30.7146 1.9677 10.4034 1.7472 4.1646 1.1795 0.0557 0.1151 -694.7124 1.2374 6 5 1 0 0 0 1
16 12 160.8248 -26.8086 2.6145 0.2228 -20.7592 0.1522 4.1109 0.1838 26.9409 3.6024 0.0557 0.1151 -694.7124 1.2374 6 5 1 0 0 0 1
16 12 160.8248 -26.8086 3.3777 1.1623 -4.6413 0.0605 1.0073 0.0972 8.5287 4.0414 0.0557 0.1151 -694.7124 1.2374 6 5 1 1 0 0 1
16 12 160.8248 -26.8086 8.4758 0.2459 -5.3850 0.0677 4.2291 0.1203 89.8499 5.2370 0.0557 0.1151 -694.7124 1.2374 6 5 1 1 0 0 1
17 12 160.7352 -26.8086 9.8343 0.1278 -4.7884 0.0071 1.2389 0.0130 30.5408 0.7208 0.0530 0.4004 -694.3945 1.6745 5 6 3 1 1 0 1
17 12 160.7352 -26.8086 1.8648 0.0823 -21.2538 0.1214 3.6962 0.1466 17.2775 1.4785 0.0530 0.4004 -694.3945 1.6745 5 6 3 0 0 0 1
17 12 160.7352 -26.8086 4.1834 0.1328 -10.5197 0.1277 12.0025 0.1238 125.8609 5.3331 0.0530 0.4004 -694.3945 1.6745 5 6 3 1 1 0 1
17 12 160.7352 -26.8086 9.5813 0.0975 -5.2073 0.0291 3.6731 0.0526 88.2160 2.1740 0.0530 0.4004 -694.3945 1.6745 5 6 3 1 1 0 1
17 12 160.7352 -26.8086 0.2054 0.0138 30.3825 1.1765 11.5633 1.2250 5.9531 1.0729 0.0530 0.4004 -694.3945 1.6745 5 6 3 0 0 0 1
18 12 160.6455 -26.8086 7.2127 1.0126 -4.8813 0.0515 1.3256 0.0590 23.9656 4.5811 0.0554 0.1007 -697.8218 1.6319 6 7 1 1 0 0 0
18 12 160.6455 -26.8086 4.4394 0.0834 -10.7758 0.1338 11.6682 0.0860 129.8430 3.4134 0.0554 0.1007 -697.8218 1.6319 6 7 1 1 1 0 0
18 12 160.6455 -26.8086 0.2119 0.0127 30.0403 1.7533 14.9118 1.7436 7.9205 1.4558 0.0554 0.1007 -697.8218 1.6319 6 7 1 0 0 0 0
18 12 160.6455 -26.8086 1.4121 0.0513 -21.6192 0.1116 3.2891 0.1388 11.6418 0.9317 0.0554 0.1007 -697.8218 1.6319 6 7 1 0 0 0 0
18 12 160.6455 -26.8086 3.0976 1.0465 -4.5093 0.0590 0.8246 0.0888 6.4026 3.0859 0.0554 0.1007 -697.8218 1.6319 6 7 1 1 0 0 0
18 12 160.6455 -26.8086 9.6037 0.1624 -4.9273 0.0249 3.6091 0.0519 86.8814 2.7399 0.0554 0.1007 -697.8218 1.6319 6 7 1 1 0 0 0
19 12 160.5559 -26.8086 6.1492 1.9756 -4.5656 0.0628 1.0282 0.0994 15.8481 7.1163 0.0516 0.0000 -752.7686 1.3754 7 7 0 1 0 0 0
19 12 160.5559 -26.8086 2.0555 0.2045 -20.6367 0.2026 4.9395 0.2123 25.4507 3.7350 0.0516 0.0000 -752.7686 1.3754 7 7 0 0 0 0 0
19 12 160.5559 -26.8086 2.9240 0.3021 -9.6584 0.3518 13.1707 0.4315 96.5333 13.4620 0.0516 0.0000 -752.7686 1.3754 7 7 0 1 0 0 0
19 12 160.5559 -26.8086 6.5089 1.6964 -4.9546 0.2288 1.6646 0.0935 27.1593 9.0011 0.0516 0.0000 -752.7686 1.3754 7 7 0 1 0 0 0
19 12 160.5559 -26.8086 0.2260 0.0125 37.6740 1.3511 12.7084 1.3162 7.1986 1.1866 0.0516 0.0000 -752.7686 1.3754 7 7 0 0 0 0 0
19 12 160.5559 -26.8086 8.5484 0.2807 -5.1697 0.0533 4.3118 0.1143 92.3908 5.5645 0.0516 0.0000 -752.7686 1.3754 7 7 0 1 0 0 0
19 12 160.5559 -26.8086 1.3528 0.3087 -1.3030 0.1754 0.8741 0.1268 2.9639 1.2043 0.0516 0.0000 -752.7686 1.3754 7 7 0 0 0 0 0
20 12 160.4663 -26.8086 11.3673 2.4584 -4.5421 0.2205 1.1802 0.0980 33.6282 10.6677 0.0494 0.3078 -795.2614 1.3048 7 7 0 1 0 0 0
20 12 160.4663 -26.8086 2.6133 0.0853 -19.9882 0.1164 5.8989 0.1346 38.6405 2.1720 0.0494 0.3078 -795.2614 1.3048 7 7 0 0 0 0 0
20 12 160.4663 -26.8086 1.9001 0.1182 -7.7767 0.3554 15.1734 0.3355 72.2691 6.1917 0.0494 0.3078 -795.2614 1.3048 7 7 0 1 0 0 0
20 12 160.4663 -26.8086 2.5407 2.4848 -6.4049 1.1871 1.2551 0.3917 7.9934 12.7516 0.0494 0.3078 -795.2614 1.3048 7 7 0 1 0 0 0
20 12 160.4663 -26.8086 0.3080 0.0153 40.8856 0.5027 7.7998 0.5159 6.0224 0.7169 0.0494 0.3078 -795.2614 1.3048 7 7 0 0 0 0 0
20 12 160.4663 -26.8086 9.2420 0.2191 -5.0067 0.0413 4.4836 0.0781 103.8689 4.3153 0.0494 0.3078 -795.2614 1.3048 7 7 0 1 0 0 0
20 12 160.4663 -26.8086 1.9713 0.2356 -1.6107 0.1146 0.9543 0.0865 4.7153 1.0422 0.0494 0.3078 -795.2614 1.3048 7 7 0 0 0 0 0
21 12 160.3766 -26.8086 3.1703 4.3451 -5.4963 1.6081 1.1124 0.5279 8.8401 22.0600 0.0469 0.0759 -804.4497 1.4129 7 7 0 1 0 0 0
21 12 160.3766 -26.8086 2.6610 0.0713 -20.5394 0.1623 5.5733 0.1358 37.1742 1.9254 0.0469 0.0759 -804.4497 1.4129 7 7 0 0 0 0 0
21 12 160.3766 -26.8086 7.2503 0.3504 -5.3373 0.1064 5.1182 0.1471 93.0168 7.2974 0.0469 0.0759 -804.4497 1.4129 7 7 0 1 1 0 0
21 12 160.3766 -26.8086 7.3590 0.4986 -4.2460 0.0717 2.4934 0.0726 45.9952 4.5454 0.0469 0.0759 -804.4497 1.4129 7 7 0 1 0 0 0
21 12 160.3766 -26.8086 0.3326 0.0149 41.0996 0.4401 7.3858 0.4464 6.1568 0.6647 0.0469 0.0759 -804.4497 1.4129 7 7 0 0 0 0 0
21 12 160.3766 -26.8086 1.6101 0.1106 -7.5906 0.3597 16.3485 0.4237 65.9822 6.3612 0.0469 0.0759 -804.4497 1.4129 7 7 0 1 1 1 0
21 12 160.3766 -26.8086 4.7463 6.1253 -4.4764 0.1483 0.8340 0.1692 9.9224 17.4175 0.0469 0.0759 -804.4497 1.4129 7 7 0 1 0 0 0
22 12 160.2870 -26.8086 6.9639 2.4263 -4.6303 0.0520 0.9512 0.0736 16.6039 7.5172 0.0466 0.5802 -852.4068 1.2133 7 7 0 1 0 0 2
22 12 160.2870 -26.8086 2.6128 0.0867 -20.5694 0.1217 5.3912 0.1242 35.3094 2.0124 0.0466 0.5802 -852.4068 1.2133 7 7 0 0 0 0 2
